% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
3635	1	0	10	0	24	6882	0	1	1	0
3636	1	0	11	0	26	7708	0	1	1	0
3637	1	0	12	0	28	9422	0	1	1	0
3638	1	0	13	0	28	9422	0	1	1	0
3639	1	0	14	0	24	6882	0	1	1	0
3654	1	0	2	0	28	9422	0	1	1	0
3655	1	0	3	0	28	9422	0	1	1	0
3656	1	0	4	0	28	9422	0	1	1	0
3657	1	0	1	0	24	6882	0	1	1	0
3658	1	0	5	0	24	6882	0	1	1	0
3659	1	0	6	0	26	7708	0	1	1	0
3660	1	0	7	0	24	6882	0	1	1	0
3661	1	0	8	0	28	9422	0	1	1	0
3662	1	0	9	0	28	9422	0	1	1	0
3663	1	0	10	0	24	6882	0	1	1	0
3664	1	0	11	0	26	7708	0	1	1	0
3665	1	0	12	0	28	9422	0	1	1	0
3666	1	0	13	0	28	9422	0	1	1	0
3667	1	0	14	0	24	6882	0	1	1	0
3682	1	0	2	0	28	9422	0	1	1	0
3683	1	0	3	0	28	9422	0	1	1	0
3684	1	0	4	0	28	9422	0	1	1	0
3685	1	0	1	0	24	6882	0	1	1	0
3686	1	0	5	0	24	6882	0	1	1	0
3687	1	0	6	0	26	7708	0	1	1	0
3688	1	0	7	0	24	6882	0	1	1	0
3689	1	0	8	0	28	9422	0	1	1	0
3690	1	0	9	0	28	9422	0	1	1	0
3691	1	0	10	0	24	6882	0	1	1	0
3692	1	0	11	0	26	7708	0	1	1	0
3693	1	0	12	0	28	9422	0	1	1	0
3694	1	0	13	0	28	9422	0	1	1	0
3695	1	0	14	0	24	6882	0	1	1	0
3710	1	0	2	0	28	9422	0	1	1	0
3711	1	0	3	0	28	9422	0	1	1	0
3712	1	0	4	0	28	9422	0	1	1	0
3713	1	0	1	0	24	6882	0	1	1	0
3714	1	0	5	0	24	6882	0	1	1	0
3715	1	0	6	0	26	7708	0	1	1	0
3716	1	0	7	0	24	6882	0	1	1	0
3717	1	0	8	0	28	9422	0	1	1	0
3718	1	0	9	0	28	9422	0	1	1	0
3719	1	0	10	0	24	6882	0	1	1	0
3720	1	0	11	0	26	7708	0	1	1	0
3721	1	0	12	0	28	9422	0	1	1	0
3722	1	0	13	0	28	9422	0	1	1	0
3723	1	0	14	0	24	6882	0	1	1	0
3738	1	0	2	0	28	9422	0	1	1	0
3739	1	0	3	0	28	9422	0	1	1	0
3740	1	0	4	0	28	9422	0	1	1	0
3741	1	0	1	0	24	6882	0	1	1	0
3742	1	0	5	0	24	6882	0	1	1	0
3743	1	0	6	0	26	7708	0	1	1	0
3744	1	0	7	0	24	6882	0	1	1	0
3745	1	0	8	0	28	9422	0	1	1	0
3746	1	0	9	0	28	9422	0	1	1	0
3747	1	0	10	0	24	6882	0	1	1	0
3748	1	0	11	0	26	7708	0	1	1	0
3749	1	0	12	0	28	9422	0	1	1	0
3750	1	0	13	0	28	9422	0	1	1	0
3751	1	0	14	0	24	6882	0	1	1	0
3766	1	0	2	0	28	9422	0	1	1	0
3767	1	0	3	0	28	9422	0	1	1	0
3768	1	0	4	0	28	9422	0	1	1	0
3769	1	0	1	0	24	6882	0	1	1	0
3770	1	0	5	0	24	6882	0	1	1	0
3771	1	0	6	0	26	7708	0	1	1	0
3772	1	0	7	0	24	6882	0	1	1	0
3773	1	0	8	0	28	9422	0	1	1	0
3774	1	0	9	0	28	9422	0	1	1	0
3775	1	0	10	0	24	6882	0	1	1	0
3776	1	0	11	0	26	7708	0	1	1	0
3777	1	0	12	0	28	9422	0	1	1	0
3778	1	0	13	0	28	9422	0	1	1	0
3779	1	0	14	0	24	6882	0	1	1	0
3794	1	0	2	0	28	9422	0	1	1	0
3795	1	0	3	0	28	9422	0	1	1	0
3796	1	0	4	0	28	9422	0	1	1	0
3797	1	0	1	0	24	6882	0	1	1	0
3798	1	0	5	0	24	6882	0	1	1	0
3799	1	0	6	0	26	7708	0	1	1	0
3800	1	0	7	0	24	6882	0	1	1	0
3801	1	0	8	0	28	9422	0	1	1	0
3802	1	0	9	0	28	9422	0	1	1	0
3803	1	0	10	0	24	6882	0	1	1	0
3804	1	0	11	0	26	7708	0	1	1	0
3805	1	0	12	0	28	9422	0	1	1	0
3806	1	0	13	0	28	9422	0	1	1	0
3807	1	0	14	0	24	6882	0	1	1	0
3822	1	0	2	0	28	9422	0	1	1	0
3823	1	0	3	0	28	9422	0	1	1	0
3824	1	0	4	0	28	9422	0	1	1	0
3825	1	0	1	0	24	6882	0	1	1	0
3826	1	0	5	0	24	6882	0	1	1	0
3827	1	0	6	0	26	7708	0	1	1	0
3828	1	0	7	0	24	6882	0	1	1	0
3829	1	0	8	0	28	9422	0	1	1	0
3830	1	0	9	0	28	9422	0	1	1	0
3831	1	0	10	0	24	6882	0	1	1	0
3832	1	0	11	0	26	7708	0	1	1	0
3833	1	0	12	0	28	9422	0	1	1	0
3834	1	0	13	0	28	9422	0	1	1	0
3835	1	0	14	0	24	6882	0	1	1	0
3850	1	0	2	0	28	9422	0	1	1	0
3851	1	0	3	0	28	9422	0	1	1	0
3852	1	0	4	0	28	9422	0	1	1	0
3853	1	0	1	0	24	6882	0	1	1	0
3854	1	0	5	0	24	6882	0	1	1	0
3855	1	0	6	0	26	7708	0	1	1	0
3856	1	0	7	0	24	6882	0	1	1	0
3857	1	0	8	0	28	9422	0	1	1	0
3858	1	0	9	0	28	9422	0	1	1	0
3859	1	0	10	0	24	6882	0	1	1	0
3860	1	0	11	0	26	7708	0	1	1	0
3861	1	0	12	0	28	9422	0	1	1	0
3862	1	0	13	0	28	9422	0	1	1	0
3863	1	0	14	0	24	6882	0	1	1	0
3878	1	0	2	0	28	9422	0	1	1	0
3879	1	0	3	0	28	9422	0	1	1	0
3880	1	0	4	0	28	9422	0	1	1	0
3881	1	0	1	0	24	6882	0	1	1	0
3882	1	0	5	0	24	6882	0	1	1	0
3883	1	0	6	0	26	7708	0	1	1	0
3884	1	0	7	0	24	6882	0	1	1	0
3885	1	0	8	0	28	9422	0	1	1	0
3886	1	0	9	0	28	9422	0	1	1	0
3887	1	0	10	0	24	6882	0	1	1	0
3888	1	0	11	0	26	7708	0	1	1	0
3889	1	0	12	0	28	9422	0	1	1	0
3890	1	0	13	0	28	9422	0	1	1	0
3891	1	0	14	0	24	6882	0	1	1	0
3906	1	0	2	0	28	9422	0	1	1	0
3907	1	0	3	0	28	9422	0	1	1	0
3908	1	0	4	0	28	9422	0	1	1	0
3909	1	0	1	0	24	6882	0	1	1	0
3910	1	0	5	0	24	6882	0	1	1	0
3911	1	0	6	0	26	7708	0	1	1	0
3912	1	0	7	0	24	6882	0	1	1	0
3913	1	0	8	0	28	9422	0	1	1	0
3914	1	0	9	0	28	9422	0	1	1	0
3915	1	0	10	0	24	6882	0	1	1	0
3916	1	0	11	0	26	7708	0	1	1	0
3917	1	0	12	0	28	9422	0	1	1	0
3918	1	0	13	0	28	9422	0	1	1	0
3919	1	0	14	0	24	6882	0	1	1	0
3934	1	0	2	0	28	9422	0	1	1	0
3935	1	0	3	0	28	9422	0	1	1	0
3936	1	0	4	0	28	9422	0	1	1	0
3937	1	0	1	0	24	6882	0	1	1	0
3938	1	0	5	0	24	6882	0	1	1	0
3939	1	0	6	0	26	7708	0	1	1	0
3940	1	0	7	0	24	6882	0	1	1	0
3941	1	0	8	0	28	9422	0	1	1	0
3942	1	0	9	0	28	9422	0	1	1	0
3943	1	0	10	0	24	6882	0	1	1	0
3944	1	0	11	0	26	7708	0	1	1	0
3945	1	0	12	0	28	9422	0	1	1	0
3946	1	0	13	0	28	9422	0	1	1	0
3947	1	0	14	0	24	6882	0	1	1	0
3962	1	0	2	0	28	9422	0	1	1	0
3963	1	0	3	0	28	9422	0	1	1	0
3964	1	0	4	0	28	9422	0	1	1	0
3965	1	0	1	0	24	6882	0	1	1	0
3966	1	0	5	0	24	6882	0	1	1	0
3967	1	0	6	0	26	7708	0	1	1	0
3968	1	0	7	0	24	6882	0	1	1	0
3969	1	0	8	0	28	9422	0	1	1	0
3970	1	0	9	0	28	9422	0	1	1	0
3971	1	0	10	0	24	6882	0	1	1	0
3972	1	0	11	0	26	7708	0	1	1	0
3973	1	0	12	0	28	9422	0	1	1	0
3974	1	0	13	0	28	9422	0	1	1	0
3975	1	0	14	0	24	6882	0	1	1	0
3990	1	0	2	0	28	9422	0	1	1	0
3991	1	0	3	0	28	9422	0	1	1	0
3992	1	0	4	0	28	9422	0	1	1	0
3993	1	0	1	0	24	6882	0	1	1	0
3994	1	0	5	0	24	6882	0	1	1	0
3995	1	0	6	0	26	7708	0	1	1	0
3996	1	0	7	0	24	6882	0	1	1	0
3997	1	0	8	0	28	9422	0	1	1	0
3998	1	0	9	0	28	9422	0	1	1	0
3999	1	0	10	0	24	6882	0	1	1	0
4000	1	0	11	0	26	7708	0	1	1	0
4001	1	0	12	0	28	9422	0	1	1	0
4002	1	0	13	0	28	9422	0	1	1	0
4003	1	0	14	0	24	6882	0	1	1	0
4018	1	0	2	0	28	9422	0	1	1	0
4019	1	0	3	0	28	9422	0	1	1	0
4020	1	0	4	0	28	9422	0	1	1	0
4021	1	0	1	0	24	6882	0	1	1	0
4022	1	0	5	0	24	6882	0	1	1	0
4023	1	0	6	0	26	7708	0	1	1	0
4024	1	0	7	0	24	6882	0	1	1	0
4025	1	0	8	0	28	9422	0	1	1	0
4026	1	0	9	0	28	9422	0	1	1	0
4027	1	0	10	0	24	6882	0	1	1	0
4028	1	0	11	0	26	7708	0	1	1	0
4029	1	0	12	0	28	9422	0	1	1	0
4030	1	0	13	0	28	9422	0	1	1	0
4031	1	0	14	0	24	6882	0	1	1	0
4046	1	0	2	0	28	9422	0	1	1	0
4047	1	0	3	0	28	9422	0	1	1	0
4048	1	0	4	0	28	9422	0	1	1	0
4049	1	0	1	0	24	6882	0	1	1	0
4050	1	0	5	0	24	6882	0	1	1	0
4051	1	0	6	0	26	7708	0	1	1	0
4052	1	0	7	0	24	6882	0	1	1	0
4053	1	0	8	0	28	9422	0	1	1	0
4054	1	0	9	0	28	9422	0	1	1	0
4055	1	0	10	0	24	6882	0	1	1	0
4056	1	0	11	0	26	7708	0	1	1	0
4057	1	0	12	0	28	9422	0	1	1	0
4058	1	0	13	0	28	9422	0	1	1	0
4059	1	0	14	0	24	6882	0	1	1	0
4074	1	0	2	0	28	9422	0	1	1	0
4075	1	0	3	0	28	9422	0	1	1	0
4076	1	0	4	0	28	9422	0	1	1	0
4077	1	0	1	0	24	6882	0	1	1	0
4078	1	0	5	0	24	6882	0	1	1	0
4079	1	0	6	0	26	7708	0	1	1	0
4080	1	0	7	0	24	6882	0	1	1	0
4081	1	0	8	0	28	9422	0	1	1	0
4082	1	0	9	0	28	9422	0	1	1	0
4083	1	0	10	0	24	6882	0	1	1	0
4084	1	0	11	0	26	7708	0	1	1	0
4085	1	0	12	0	28	9422	0	1	1	0
4086	1	0	13	0	28	9422	0	1	1	0
4087	1	0	14	0	24	6882	0	1	1	0
4102	1	0	2	0	28	9422	0	1	1	0
4103	1	0	3	0	28	9422	0	1	1	0
4104	1	0	4	0	28	9422	0	1	1	0
4105	1	0	1	0	24	6882	0	1	1	0
4106	1	0	5	0	24	6882	0	1	1	0
4107	1	0	6	0	26	7708	0	1	1	0
4108	1	0	7	0	24	6882	0	1	1	0
4109	1	0	8	0	28	9422	0	1	1	0
4110	1	0	9	0	28	9422	0	1	1	0
4111	1	0	10	0	24	6882	0	1	1	0
4112	1	0	11	0	26	7708	0	1	1	0
4113	1	0	12	0	28	9422	0	1	1	0
4114	1	0	13	0	28	9422	0	1	1	0
4115	1	0	14	0	24	6882	0	1	1	0
4130	1	0	2	0	28	9422	0	1	1	0
4131	1	0	3	0	28	9422	0	1	1	0
4132	1	0	4	0	28	9422	0	1	1	0
4133	1	0	1	0	24	6882	0	1	1	0
4134	1	0	5	0	24	6882	0	1	1	0
4135	1	0	6	0	26	7708	0	1	1	0
4136	1	0	7	0	24	6882	0	1	1	0
4137	1	0	8	0	28	9422	0	1	1	0
4138	1	0	9	0	28	9422	0	1	1	0
4139	1	0	10	0	24	6882	0	1	1	0
4140	1	0	11	0	26	7708	0	1	1	0
4141	1	0	12	0	28	9422	0	1	1	0
4142	1	0	13	0	28	9422	0	1	1	0
4143	1	0	14	0	24	6882	0	1	1	0
4158	1	0	2	0	28	9422	0	1	1	0
4159	1	0	3	0	28	9422	0	1	1	0
4160	1	0	4	0	28	9422	0	1	1	0
4161	1	0	1	0	24	6882	0	1	1	0
4162	1	0	5	0	24	6882	0	1	1	0
4163	1	0	6	0	26	7708	0	1	1	0
4164	1	0	7	0	24	6882	0	1	1	0
4165	1	0	8	0	28	9422	0	1	1	0
4166	1	0	9	0	28	9422	0	1	1	0
4167	1	0	10	0	24	6882	0	1	1	0
4168	1	0	11	0	26	7708	0	1	1	0
4169	1	0	12	0	28	9422	0	1	1	0
4170	1	0	13	0	28	9422	0	1	1	0
4171	1	0	14	0	24	6882	0	1	1	0
4186	1	0	2	0	28	9422	0	1	1	0
4187	1	0	3	0	28	9422	0	1	1	0
4188	1	0	4	0	28	9422	0	1	1	0
4189	1	0	1	0	24	6882	0	1	1	0
4190	1	0	5	0	24	6882	0	1	1	0
4191	1	0	6	0	26	7708	0	1	1	0
4192	1	0	7	0	24	6882	0	1	1	0
4193	1	0	8	0	28	9422	0	1	1	0
4194	1	0	9	0	28	9422	0	1	1	0
4195	1	0	10	0	24	6882	0	1	1	0
4196	1	0	11	0	26	7708	0	1	1	0
4197	1	0	12	0	28	9422	0	1	1	0
4198	1	0	13	0	28	9422	0	1	1	0
4199	1	0	14	0	24	6882	0	1	1	0
4214	1	0	2	0	28	9422	0	1	1	0
4215	1	0	3	0	28	9422	0	1	1	0
4216	1	0	4	0	28	9422	0	1	1	0
4217	1	0	1	0	24	6882	0	1	1	0
4218	1	0	5	0	24	6882	0	1	1	0
4219	1	0	6	0	26	7708	0	1	1	0
4220	1	0	7	0	24	6882	0	1	1	0
4221	1	0	8	0	28	9422	0	1	1	0
4222	1	0	9	0	28	9422	0	1	1	0
4223	1	0	10	0	24	6882	0	1	1	0
4224	1	0	11	0	26	7708	0	1	1	0
4225	1	0	12	0	28	9422	0	1	1	0
4226	1	0	13	0	28	9422	0	1	1	0
4227	1	0	14	0	24	6882	0	1	1	0
4242	1	0	2	0	28	9422	0	1	1	0
4243	1	0	3	0	28	9422	0	1	1	0
4244	1	0	4	0	28	9422	0	1	1	0
4245	1	0	1	0	24	6882	0	1	1	0
4246	1	0	5	0	24	6882	0	1	1	0
4247	1	0	6	0	26	7708	0	1	1	0
4248	1	0	7	0	24	6882	0	1	1	0
4249	1	0	8	0	28	9422	0	1	1	0
4250	1	0	9	0	28	9422	0	1	1	0
4251	1	0	10	0	24	6882	0	1	1	0
4252	1	0	11	0	26	7708	0	1	1	0
4253	1	0	12	0	28	9422	0	1	1	0
4254	1	0	13	0	28	9422	0	1	1	0
4255	1	0	14	0	24	6882	0	1	1	0
4270	1	0	2	0	28	9422	0	1	1	0
4271	1	0	3	0	28	9422	0	1	1	0
4272	1	0	4	0	28	9422	0	1	1	0
4273	1	0	1	0	24	6882	0	1	1	0
4274	1	0	5	0	24	6882	0	1	1	0
4275	1	0	6	0	26	7708	0	1	1	0
4276	1	0	7	0	24	6882	0	1	1	0
4277	1	0	8	0	28	9422	0	1	1	0
4278	1	0	9	0	28	9422	0	1	1	0
4279	1	0	10	0	24	6882	0	1	1	0
4280	1	0	11	0	26	7708	0	1	1	0
4281	1	0	12	0	28	9422	0	1	1	0
4282	1	0	13	0	28	9422	0	1	1	0
4283	1	0	14	0	24	6882	0	1	1	0
4298	1	0	2	0	28	9422	0	1	1	0
4299	1	0	3	0	28	9422	0	1	1	0
4300	1	0	4	0	28	9422	0	1	1	0
4301	1	0	1	0	24	6882	0	1	1	0
4302	1	0	5	0	24	6882	0	1	1	0
4303	1	0	6	0	26	7708	0	1	1	0
4304	1	0	7	0	24	6882	0	1	1	0
4305	1	0	8	0	28	9422	0	1	1	0
4306	1	0	9	0	28	9422	0	1	1	0
4307	1	0	10	0	24	6882	0	1	1	0
4308	1	0	11	0	26	7708	0	1	1	0
4309	1	0	12	0	28	9422	0	1	1	0
4310	1	0	13	0	28	9422	0	1	1	0
4311	1	0	14	0	24	6882	0	1	1	0
4326	1	0	2	0	28	9422	0	1	1	0
4327	1	0	3	0	28	9422	0	1	1	0
4328	1	0	4	0	28	9422	0	1	1	0
4329	1	0	1	0	24	6882	0	1	1	0
4330	1	0	5	0	24	6882	0	1	1	0
4331	1	0	6	0	26	7708	0	1	1	0
4332	1	0	7	0	24	6882	0	1	1	0
4333	1	0	8	0	28	9422	0	1	1	0
4334	1	0	9	0	28	9422	0	1	1	0
4335	1	0	10	0	24	6882	0	1	1	0
4336	1	0	11	0	26	7708	0	1	1	0
4337	1	0	12	0	28	9422	0	1	1	0
4338	1	0	13	0	28	9422	0	1	1	0
4339	1	0	14	0	24	6882	0	1	1	0
4354	1	0	2	0	28	9422	0	1	1	0
4355	1	0	3	0	28	9422	0	1	1	0
4356	1	0	4	0	28	9422	0	1	1	0
4357	1	0	1	0	24	6882	0	1	1	0
4358	1	0	5	0	24	6882	0	1	1	0
4359	1	0	6	0	26	7708	0	1	1	0
4360	1	0	7	0	24	6882	0	1	1	0
4361	1	0	8	0	28	9422	0	1	1	0
4362	1	0	9	0	28	9422	0	1	1	0
4363	1	0	10	0	24	6882	0	1	1	0
4364	1	0	11	0	26	7708	0	1	1	0
4365	1	0	12	0	28	9422	0	1	1	0
4366	1	0	13	0	28	9422	0	1	1	0
4367	1	0	14	0	24	6882	0	1	1	0
4382	1	0	2	0	28	9422	0	1	1	0
4383	1	0	3	0	28	9422	0	1	1	0
4384	1	0	4	0	28	9422	0	1	1	0
4385	1	0	1	0	24	6882	0	1	1	0
4386	1	0	5	0	24	6882	0	1	1	0
4387	1	0	6	0	26	7708	0	1	1	0
4388	1	0	7	0	24	6882	0	1	1	0
4389	1	0	8	0	28	9422	0	1	1	0
4390	1	0	9	0	28	9422	0	1	1	0
4391	1	0	10	0	24	6882	0	1	1	0
4392	1	0	11	0	26	7708	0	1	1	0
4393	1	0	12	0	28	9422	0	1	1	0
4394	1	0	13	0	28	9422	0	1	1	0
4395	1	0	14	0	24	6882	0	1	1	0
4410	1	0	2	0	28	9422	0	1	1	0
4411	1	0	3	0	28	9422	0	1	1	0
4412	1	0	4	0	28	9422	0	1	1	0
4413	1	0	1	0	24	6882	0	1	1	0
4414	1	0	5	0	24	6882	0	1	1	0
4415	1	0	6	0	26	7708	0	1	1	0
4416	1	0	7	0	24	6882	0	1	1	0
4417	1	0	8	0	28	9422	0	1	1	0
4418	1	0	9	0	28	9422	0	1	1	0
4419	1	0	10	0	24	6882	0	1	1	0
4420	1	0	11	0	26	7708	0	1	1	0
4421	1	0	12	0	28	9422	0	1	1	0
4422	1	0	13	0	28	9422	0	1	1	0
4423	1	0	14	0	24	6882	0	1	1	0
4438	1	0	2	0	28	9422	0	1	1	0
4439	1	0	3	0	28	9422	0	1	1	0
4440	1	0	4	0	28	9422	0	1	1	0
4441	1	0	1	0	24	6882	0	1	1	0
4442	1	0	5	0	24	6882	0	1	1	0
4443	1	0	6	0	26	7708	0	1	1	0
4444	1	0	7	0	24	6882	0	1	1	0
4445	1	0	8	0	28	9422	0	1	1	0
4446	1	0	9	0	28	9422	0	1	1	0
4447	1	0	10	0	24	6882	0	1	1	0
4448	1	0	11	0	26	7708	0	1	1	0
4449	1	0	12	0	28	9422	0	1	1	0
4450	1	0	13	0	28	9422	0	1	1	0
4451	1	0	14	0	24	6882	0	1	1	0
4466	1	0	2	0	28	9422	0	1	1	0
4467	1	0	3	0	28	9422	0	1	1	0
4468	1	0	4	0	28	9422	0	1	1	0
4469	1	0	1	0	24	6882	0	1	1	0
4470	1	0	5	0	24	6882	0	1	1	0
4471	1	0	6	0	26	7708	0	1	1	0
4472	1	0	7	0	24	6882	0	1	1	0
4473	1	0	8	0	28	9422	0	1	1	0
4474	1	0	9	0	28	9422	0	1	1	0
4475	1	0	10	0	24	6882	0	1	1	0
4476	1	0	11	0	26	7708	0	1	1	0
4477	1	0	12	0	28	9422	0	1	1	0
4478	1	0	13	0	28	9422	0	1	1	0
4479	1	0	14	0	24	6882	0	1	1	0
4494	1	0	2	0	28	9422	0	1	1	0
4495	1	0	3	0	28	9422	0	1	1	0
4496	1	0	4	0	28	9422	0	1	1	0
4497	1	0	1	0	24	6882	0	1	1	0
4498	1	0	5	0	24	6882	0	1	1	0
4499	1	0	6	0	26	7708	0	1	1	0
4500	1	0	7	0	24	6882	0	1	1	0
4501	1	0	8	0	28	9422	0	1	1	0
4502	1	0	9	0	28	9422	0	1	1	0
4503	1	0	10	0	24	6882	0	1	1	0
4504	1	0	11	0	26	7708	0	1	1	0
4505	1	0	12	0	28	9422	0	1	1	0
4506	1	0	13	0	28	9422	0	1	1	0
4507	1	0	14	0	24	6882	0	1	1	0
4522	1	0	2	0	28	9422	0	1	1	0
4523	1	0	3	0	28	9422	0	1	1	0
4524	1	0	4	0	28	9422	0	1	1	0
4525	1	0	1	0	24	6882	0	1	1	0
4526	1	0	5	0	24	6882	0	1	1	0
4527	1	0	6	0	26	7708	0	1	1	0
4528	1	0	7	0	24	6882	0	1	1	0
4529	1	0	8	0	28	9422	0	1	1	0
4530	1	0	9	0	28	9422	0	1	1	0
4531	1	0	10	0	24	6882	0	1	1	0
4532	1	0	11	0	26	7708	0	1	1	0
4533	1	0	12	0	28	9422	0	1	1	0
4534	1	0	13	0	28	9422	0	1	1	0
4535	1	0	14	0	24	6882	0	1	1	0
4550	1	0	2	0	28	9422	0	1	1	0
4551	1	0	3	0	28	9422	0	1	1	0
4552	1	0	4	0	28	9422	0	1	1	0
4553	1	0	1	0	24	6882	0	1	1	0
4554	1	0	5	0	24	6882	0	1	1	0
4555	1	0	6	0	26	7708	0	1	1	0
4556	1	0	7	0	24	6882	0	1	1	0
4557	1	0	8	0	28	9422	0	1	1	0
4558	1	0	9	0	28	9422	0	1	1	0
4559	1	0	10	0	24	6882	0	1	1	0
4560	1	0	11	0	26	7708	0	1	1	0
4561	1	0	12	0	28	9422	0	1	1	0
4562	1	0	13	0	28	9422	0	1	1	0
4563	1	0	14	0	24	6882	0	1	1	0
4578	1	0	2	0	28	9422	0	1	1	0
4579	1	0	3	0	28	9422	0	1	1	0
4580	1	0	4	0	28	9422	0	1	1	0
4581	1	0	1	0	24	6882	0	1	1	0
4582	1	0	5	0	24	6882	0	1	1	0
4583	1	0	6	0	26	7708	0	1	1	0
4584	1	0	7	0	24	6882	0	1	1	0
4585	1	0	8	0	28	9422	0	1	1	0
4586	1	0	9	0	28	9422	0	1	1	0
4587	1	0	10	0	24	6882	0	1	1	0
4588	1	0	11	0	26	7708	0	1	1	0
4589	1	0	12	0	28	9422	0	1	1	0
4590	1	0	13	0	28	9422	0	1	1	0
4591	1	0	14	0	24	6882	0	1	1	0
4606	1	0	2	0	28	9422	0	1	1	0
4607	1	0	3	0	28	9422	0	1	1	0
4608	1	0	4	0	28	9422	0	1	1	0
4609	1	0	1	0	24	6882	0	1	1	0
4610	1	0	5	0	24	6882	0	1	1	0
4611	1	0	6	0	26	7708	0	1	1	0
4612	1	0	7	0	24	6882	0	1	1	0
4613	1	0	8	0	28	9422	0	1	1	0
4614	1	0	9	0	28	9422	0	1	1	0
4615	1	0	10	0	24	6882	0	1	1	0
4616	1	0	11	0	26	7708	0	1	1	0
4617	1	0	12	0	28	9422	0	1	1	0
4618	1	0	13	0	28	9422	0	1	1	0
4619	1	0	14	0	24	6882	0	1	1	0
4634	1	0	2	0	28	9422	0	1	1	0
4635	1	0	3	0	28	9422	0	1	1	0
4636	1	0	4	0	28	9422	0	1	1	0
4637	1	0	1	0	24	6882	0	1	1	0
4638	1	0	5	0	24	6882	0	1	1	0
4639	1	0	6	0	26	7708	0	1	1	0
4640	1	0	7	0	24	6882	0	1	1	0
4641	1	0	8	0	28	9422	0	1	1	0
4642	1	0	9	0	28	9422	0	1	1	0
4643	1	0	10	0	24	6882	0	1	1	0
4644	1	0	11	0	26	7708	0	1	1	0
4645	1	0	12	0	28	9422	0	1	1	0
4646	1	0	13	0	28	9422	0	1	1	0
4647	1	0	14	0	24	6882	0	1	1	0
4662	1	0	2	0	28	9422	0	1	1	0
4663	1	0	3	0	28	9422	0	1	1	0
4664	1	0	4	0	28	9422	0	1	1	0
4665	1	0	1	0	24	6882	0	1	1	0
4666	1	0	5	0	24	6882	0	1	1	0
4667	1	0	6	0	26	7708	0	1	1	0
4668	1	0	7	0	24	6882	0	1	1	0
4669	1	0	8	0	28	9422	0	1	1	0
4670	1	0	9	0	28	9422	0	1	1	0
4671	1	0	10	0	24	6882	0	1	1	0
4672	1	0	11	0	26	7708	0	1	1	0
4673	1	0	12	0	28	9422	0	1	1	0
4674	1	0	13	0	28	9422	0	1	1	0
4675	1	0	14	0	24	6882	0	1	1	0
4690	1	0	2	0	28	9422	0	1	1	0
4691	1	0	3	0	28	9422	0	1	1	0
4692	1	0	4	0	28	9422	0	1	1	0
4693	1	0	1	0	24	6882	0	1	1	0
4694	1	0	5	0	24	6882	0	1	1	0
4695	1	0	6	0	26	7708	0	1	1	0
4696	1	0	7	0	24	6882	0	1	1	0
4697	1	0	8	0	28	9422	0	1	1	0
4698	1	0	9	0	28	9422	0	1	1	0
4699	1	0	10	0	24	6882	0	1	1	0
4700	1	0	11	0	26	7708	0	1	1	0
4701	1	0	12	0	28	9422	0	1	1	0
4702	1	0	13	0	28	9422	0	1	1	0
4703	1	0	14	0	24	6882	0	1	1	0
4718	1	0	2	0	28	9422	0	1	1	0
4719	1	0	3	0	28	9422	0	1	1	0
4720	1	0	4	0	28	9422	0	1	1	0
4721	1	0	1	0	24	6882	0	1	1	0
4722	1	0	5	0	24	6882	0	1	1	0
4723	1	0	6	0	26	7708	0	1	1	0
4724	1	0	7	0	24	6882	0	1	1	0
4725	1	0	8	0	28	9422	0	1	1	0
4726	1	0	9	0	28	9422	0	1	1	0
4727	1	0	10	0	24	6882	0	1	1	0
4728	1	0	11	0	26	7708	0	1	1	0
4729	1	0	12	0	28	9422	0	1	1	0
4730	1	0	13	0	28	9422	0	1	1	0
4731	1	0	14	0	24	6882	0	1	1	0
4746	1	0	2	0	28	9422	0	1	1	0
4747	1	0	3	0	28	9422	0	1	1	0
4748	1	0	4	0	28	9422	0	1	1	0
4749	1	0	1	0	24	6882	0	1	1	0
4750	1	0	5	0	24	6882	0	1	1	0
4751	1	0	6	0	26	7708	0	1	1	0
4752	1	0	7	0	24	6882	0	1	1	0
4753	1	0	8	0	28	9422	0	1	1	0
4754	1	0	9	0	28	9422	0	1	1	0
4755	1	0	10	0	24	6882	0	1	1	0
4756	1	0	11	0	26	7708	0	1	1	0
4757	1	0	12	0	28	9422	0	1	1	0
4758	1	0	13	0	28	9422	0	1	1	0
4759	1	0	14	0	24	6882	0	1	1	0
4774	1	0	2	0	28	9422	0	1	1	0
4775	1	0	3	0	28	9422	0	1	1	0
4776	1	0	4	0	28	9422	0	1	1	0
4777	1	0	1	0	24	6882	0	1	1	0
4778	1	0	5	0	24	6882	0	1	1	0
4779	1	0	6	0	26	7708	0	1	1	0
4780	1	0	7	0	24	6882	0	1	1	0
4781	1	0	8	0	28	9422	0	1	1	0
4782	1	0	9	0	28	9422	0	1	1	0
4783	1	0	10	0	24	6882	0	1	1	0
4784	1	0	11	0	26	7708	0	1	1	0
4785	1	0	12	0	28	9422	0	1	1	0
4786	1	0	13	0	28	9422	0	1	1	0
4787	1	0	14	0	24	6882	0	1	1	0
4802	1	0	2	0	28	9422	0	1	1	0
4803	1	0	3	0	28	9422	0	1	1	0
