% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
2315	1	0	3	0	24	6882	0	1	0
2318	1	0	5	0	26	7708	0	1	0
2319	1	0	11	0	28	9422	0	1	0
2320	1	0	8	0	26	7708	0	1	0
2321	1	0	12	0	26	7708	0	1	0
2322	1	0	15	0	26	7708	0	1	0
2323	1	0	20	0	28	9422	0	1	0
2325	1	0	11	0	28	9422	0	1	0
2326	1	0	1	0	26	7708	0	1	0
2328	1	0	3	0	24	3422	0	1	0
2328	1	0	4	0	26	3822	0	1	0
2333	1	0	5	0	26	7708	0	1	0
2339	1	0	5	0	26	7708	0	1	0
2340	1	0	11	0	28	9422	0	1	0
2341	1	0	8	0	26	7708	0	1	0
2342	1	0	12	0	26	3822	0	1	0
2342	1	0	3	0	24	3422	0	1	0
2345	1	0	15	0	26	7708	0	1	0
2346	1	0	20	0	28	9422	0	1	0
2348	1	0	3	0	24	6882	0	1	0
2352	1	0	15	0	26	7708	0	1	0
2353	1	0	20	0	28	9422	0	1	0
2354	1	0	5	0	26	7708	0	1	0
2357	1	0	1	0	26	7708	0	1	0
2361	1	0	5	0	26	7708	0	1	0
2362	1	0	11	0	28	9422	0	1	0
2363	1	0	8	0	26	7708	0	1	0
2364	1	0	12	0	26	7708	0	1	0
2365	1	0	4	0	26	7708	0	1	0
2366	1	0	15	0	26	7708	0	1	0
2367	1	0	20	0	28	9422	0	1	0
2369	1	0	11	0	28	4587	0	1	0
2369	1	0	3	0	24	3422	0	1	0
2370	1	0	8	0	26	7708	0	1	0
2371	1	0	12	0	26	7708	0	1	0
2373	1	0	15	0	26	7708	0	1	0
2374	1	0	20	0	28	9422	0	1	0
2375	1	0	5	0	26	7708	0	1	0
2376	1	0	3	0	24	6882	0	1	0
2381	1	0	3	0	24	6882	0	1	0
2382	1	0	3	0	24	6882	0	1	0
2383	1	0	3	0	24	6882	0	1	0
2387	1	0	11	0	28	9422	0	1	0
2388	1	0	8	0	26	7708	0	1	0
2389	1	0	12	0	26	7708	0	1	0
2390	1	0	15	0	26	7708	0	1	0
2392	1	0	20	0	28	9422	0	1	0
2393	1	0	5	0	26	7708	0	1	0
2394	1	0	1	0	26	7708	0	1	0
2397	1	0	3	0	24	6882	0	1	0
2399	1	0	20	0	28	9422	0	1	0
2400	1	0	5	0	26	7708	0	1	0
2402	1	0	4	0	26	7708	0	1	0
2410	1	0	11	0	28	4587	0	1	0
2410	1	0	3	0	24	3422	0	1	0
2411	1	0	8	0	26	7708	0	1	0
2414	1	0	12	0	26	7708	0	1	0
2415	1	0	15	0	26	7708	0	1	0
2416	1	0	20	0	28	9422	0	1	0
2418	1	0	5	0	26	3822	0	1	0
2418	1	0	4	0	26	3822	0	1	0
2419	1	0	4	0	26	7708	0	1	0
2420	1	0	3	0	24	6882	0	1	0
2421	1	0	12	0	26	7708	0	1	0
2422	1	0	4	0	26	7708	0	1	0
2424	1	0	3	0	24	6882	0	1	0
2425	1	0	5	0	26	7708	0	1	0
2432	1	0	11	0	28	9422	0	1	0
2434	1	0	3	0	24	6882	0	1	0
2436	1	0	8	0	26	7708	0	1	0
2437	1	0	12	0	26	3822	0	1	0
2437	1	0	3	0	24	3422	0	1	0
2438	1	0	15	0	26	7708	0	1	0
2439	1	0	20	0	28	9422	0	1	0
2440	1	0	5	0	26	7708	0	1	0
2442	1	0	8	0	26	7708	0	1	0
2443	1	0	12	0	26	7708	0	1	0
2444	1	0	15	0	26	7708	0	1	0
2445	1	0	20	0	28	9422	0	1	0
2446	1	0	5	0	26	7708	0	1	0
2451	1	0	3	0	24	6882	0	1	0
2454	1	0	11	0	28	9422	0	1	0
2455	1	0	4	0	26	7708	0	1	0
2456	1	0	8	0	26	7708	0	1	0
2457	1	0	3	0	24	6882	0	1	0
2458	1	0	12	0	26	7708	0	1	0
2459	1	0	15	0	26	7708	0	1	0
2460	1	0	20	0	28	9422	0	1	0
2461	1	0	5	0	26	3822	0	1	0
2461	1	0	4	0	26	3822	0	1	0
2463	1	0	8	0	26	7708	0	1	0
2464	1	0	12	0	26	7708	0	1	0
2465	1	0	15	0	26	3822	0	1	0
2465	1	0	3	0	24	3422	0	1	0
2477	1	0	11	0	28	9422	0	1	0
2478	1	0	3	0	24	3422	0	1	0
2478	1	0	8	0	26	3822	0	1	0
2479	1	0	12	0	26	7708	0	1	0
2481	1	0	15	0	26	7708	0	1	0
2482	1	0	20	0	28	9422	0	1	0
2483	1	0	5	0	26	7708	0	1	0
2484	1	0	11	0	28	9422	0	1	0
2485	1	0	8	0	26	7708	0	1	0
2486	1	0	4	0	26	7708	0	1	0
2488	1	0	3	0	24	6882	0	1	0
2492	1	0	3	0	24	6882	0	1	0
2499	1	0	3	0	24	6882	0	1	0
2500	1	0	11	0	28	9422	0	1	0
2501	1	0	8	0	26	7708	0	1	0
2502	1	0	4	0	26	7708	0	1	0
2504	1	0	12	0	26	7708	0	1	0
2506	1	0	15	0	26	7708	0	1	0
2507	1	0	20	0	28	9422	0	1	0
2508	1	0	5	0	26	7708	0	1	0
2511	1	0	12	0	26	7708	0	1	0
2512	1	0	15	0	26	3822	0	1	0
2512	1	0	4	0	26	3822	0	1	0
2513	1	0	20	0	28	9422	0	1	0
2514	1	0	5	0	26	7708	0	1	0
2521	1	0	11	0	28	9422	0	1	0
2522	1	0	8	0	26	7708	0	1	0
2523	1	0	12	0	26	7708	0	1	0
2524	1	0	15	0	26	7708	0	1	0
2526	1	0	20	0	28	9422	0	1	0
2528	1	0	5	0	26	7708	0	1	0
2532	1	0	3	0	24	6882	0	1	0
2535	1	0	5	0	26	7708	0	1	0
2542	1	0	11	0	28	9422	0	1	0
2543	1	0	8	0	26	7708	0	1	0
2544	1	0	12	0	26	7708	0	1	0
2545	1	0	15	0	26	7708	0	1	0
2546	1	0	20	0	28	9422	0	1	0
2547	1	0	5	0	26	7708	0	1	0
2549	1	0	4	0	26	7708	0	1	0
2550	1	0	3	0	24	6882	0	1	0
2563	1	0	11	0	28	9422	0	1	0
2565	1	0	8	0	26	7708	0	1	0
2566	1	0	12	0	26	7708	0	1	0
2567	1	0	15	0	26	7708	0	1	0
2568	1	0	20	0	28	9422	0	1	0
2569	1	0	5	0	26	7708	0	1	0
2570	1	0	11	0	28	9422	0	1	0
2571	1	0	8	0	26	7708	0	1	0
2572	1	0	12	0	26	7708	0	1	0
2573	1	0	15	0	26	7708	0	1	0
2574	1	0	3	0	24	6882	0	1	0
2575	1	0	20	0	28	9422	0	1	0
2576	1	0	5	0	26	7708	0	1	0
2583	1	0	11	0	28	9422	0	1	0
2584	1	0	8	0	26	7708	0	1	0
2585	1	0	12	0	26	7708	0	1	0
2586	1	0	4	0	26	7708	0	1	0
2587	1	0	15	0	26	7708	0	1	0
2589	1	0	20	0	28	9422	0	1	0
2590	1	0	5	0	26	7708	0	1	0
2594	1	0	15	0	26	7708	0	1	0
2595	1	0	20	0	28	9422	0	1	0
2596	1	0	5	0	26	7708	0	1	0
2598	1	0	3	0	24	6882	0	1	0
2602	1	0	3	0	24	6882	0	1	0
2606	1	0	11	0	28	9422	0	1	0
2607	1	0	8	0	26	7708	0	1	0
2608	1	0	12	0	26	7708	0	1	0
2609	1	0	15	0	26	7708	0	1	0
2610	1	0	20	0	28	9422	0	1	0
2611	1	0	5	0	26	7708	0	1	0
2612	1	0	11	0	28	9422	0	1	0
2613	1	0	8	0	26	7708	0	1	0
2614	1	0	12	0	26	7708	0	1	0
2615	1	0	15	0	26	7708	0	1	0
2616	1	0	20	0	28	9422	0	1	0
2617	1	0	5	0	26	7708	0	1	0
2623	1	0	4	0	26	7708	0	1	0
2625	1	0	11	0	28	9422	0	1	0
2626	1	0	8	0	26	7708	0	1	0
2627	1	0	12	0	26	7708	0	1	0
2628	1	0	15	0	26	7708	0	1	0
2629	1	0	3	0	24	6882	0	1	0
2630	1	0	20	0	28	9422	0	1	0
2631	1	0	14	0	24	3422	0	1	0
2631	1	0	5	0	26	3822	0	1	0
2632	1	0	11	0	28	9422	0	1	0
2633	1	0	8	0	26	7708	0	1	0
2634	1	0	12	0	26	7708	0	1	0
2635	1	0	15	0	26	7708	0	1	0
2636	1	0	20	0	28	9422	0	1	0
2637	1	0	5	0	26	7708	0	1	0
2647	1	0	11	0	28	9422	0	1	0
2648	1	0	8	0	26	7708	0	1	0
2649	1	0	12	0	26	7708	0	1	0
2650	1	0	15	0	26	7708	0	1	0
2651	1	0	20	0	28	9422	0	1	0
2652	1	0	5	0	26	7708	0	1	0
2653	1	0	3	0	24	6882	0	1	0
2654	1	0	11	0	28	9422	0	1	0
2655	1	0	8	0	26	7708	0	1	0
2656	1	0	12	0	26	7708	0	1	0
2657	1	0	3	0	24	6882	0	1	0
2660	1	0	4	0	26	7708	0	1	0
2668	1	0	14	0	24	6882	0	1	0
2669	1	0	11	0	28	9422	0	1	0
2670	1	0	8	0	26	7708	0	1	0
2671	1	0	12	0	26	7708	0	1	0
2672	1	0	15	0	26	7708	0	1	0
2673	1	0	20	0	28	9422	0	1	0
2674	1	0	5	0	26	7708	0	1	0
2676	1	0	11	0	28	9422	0	1	0
2677	1	0	8	0	26	7708	0	1	0
2678	1	0	12	0	26	7708	0	1	0
2679	1	0	15	0	26	7708	0	1	0
2680	1	0	20	0	28	9422	0	1	0
2681	1	0	5	0	26	7708	0	1	0
2684	1	0	3	0	24	6882	0	1	0
2690	1	0	11	0	28	9422	0	1	0
2691	1	0	8	0	26	7708	0	1	0
2692	1	0	12	0	26	7708	0	1	0
2693	1	0	15	0	26	7708	0	1	0
2694	1	0	20	0	28	9422	0	1	0
2695	1	0	5	0	26	7708	0	1	0
2696	1	0	11	0	28	4587	0	1	0
2696	1	0	4	0	26	3822	0	1	0
2697	1	0	4	0	26	7708	0	1	0
2704	1	0	14	0	24	6882	0	1	0
2705	1	0	14	0	24	6882	0	1	0
2707	1	0	3	0	24	6882	0	1	0
2713	1	0	11	0	28	9422	0	1	0
2714	1	0	8	0	26	7708	0	1	0
2715	1	0	12	0	26	7708	0	1	0
2716	1	0	15	0	26	7708	0	1	0
2717	1	0	20	0	28	9422	0	1	0
2718	1	0	5	0	26	7708	0	1	0
2720	1	0	11	0	28	9422	0	1	0
2721	1	0	8	0	26	7708	0	1	0
2722	1	0	12	0	26	7708	0	1	0
2723	1	0	15	0	26	7708	0	1	0
2724	1	0	20	0	28	9422	0	1	0
2725	1	0	5	0	26	7708	0	1	0
2732	1	0	11	0	28	9422	0	1	0
2733	1	0	4	0	26	7708	0	1	0
2734	1	0	8	0	26	7708	0	1	0
2735	1	0	12	0	26	7708	0	1	0
2736	1	0	15	0	26	7708	0	1	0
2737	1	0	20	0	28	9422	0	1	0
2738	1	0	3	0	24	6882	0	1	0
2739	1	0	5	0	26	7708	0	1	0
2740	1	0	14	0	24	6882	0	1	0
2741	1	0	14	0	24	6882	0	1	0
2746	1	0	5	0	26	7708	0	1	0
2751	1	0	4	0	26	7708	0	1	0
2753	1	0	11	0	28	9422	0	1	0
2754	1	0	8	0	26	7708	0	1	0
2755	1	0	14	0	24	6882	0	1	0
2756	1	0	12	0	26	7708	0	1	0
2757	1	0	15	0	26	7708	0	1	0
2758	1	0	20	0	28	9422	0	1	0
2759	1	0	5	0	26	7708	0	1	0
2760	1	0	11	0	28	9422	0	1	0
2761	1	0	4	0	26	3822	0	1	0
2761	1	0	8	0	26	3822	0	1	0
2762	1	0	12	0	26	7708	0	1	0
2763	1	0	15	0	26	7708	0	1	0
2764	1	0	20	0	28	9422	0	1	0
2765	1	0	3	0	24	6882	0	1	0
2766	1	0	5	0	26	7708	0	1	0
2774	1	0	11	0	28	9422	0	1	0
2775	1	0	8	0	26	7708	0	1	0
2776	1	0	14	0	24	6882	0	1	0
2777	1	0	12	0	26	7708	0	1	0
2778	1	0	15	0	26	7708	0	1	0
2779	1	0	20	0	28	9422	0	1	0
2780	1	0	5	0	26	7708	0	1	0
2781	1	0	11	0	28	9422	0	1	0
2782	1	0	8	0	26	7708	0	1	0
2783	1	0	12	0	26	7708	0	1	0
2784	1	0	15	0	26	7708	0	1	0
2785	1	0	20	0	28	9422	0	1	0
2786	1	0	5	0	26	7708	0	1	0
2793	1	0	3	0	24	6882	0	1	0
2795	1	0	11	0	28	9422	0	1	0
2796	1	0	8	0	26	7708	0	1	0
2797	1	0	12	0	26	7708	0	1	0
2798	1	0	4	0	26	7708	0	1	0
2799	1	0	15	0	26	7708	0	1	0
2800	1	0	20	0	28	9422	0	1	0
2801	1	0	5	0	26	7708	0	1	0
2802	1	0	11	0	28	9422	0	1	0
2803	1	0	8	0	26	7708	0	1	0
2804	1	0	12	0	26	7708	0	1	0
2805	1	0	15	0	26	7708	0	1	0
2806	1	0	20	0	28	9422	0	1	0
2807	1	0	5	0	26	7708	0	1	0
2810	1	0	8	0	26	7708	0	1	0
2815	1	0	11	0	28	9422	0	1	0
2817	1	0	12	0	26	7708	0	1	0
2818	1	0	15	0	26	7708	0	1	0
2819	1	0	20	0	28	9422	0	1	0
2820	1	0	3	0	24	3422	0	1	0
2820	1	0	19	0	28	4587	0	1	0
2821	1	0	5	0	26	7708	0	1	0
2822	1	0	11	0	28	9422	0	1	0
2823	1	0	14	0	24	3422	0	1	0
2823	1	0	8	0	26	3822	0	1	0
2824	1	0	12	0	26	7708	0	1	0
2825	1	0	15	0	26	7708	0	1	0
2826	1	0	20	0	28	9422	0	1	0
2827	1	0	5	0	26	7708	0	1	0
2829	1	0	8	0	26	7708	0	1	0
2834	1	0	11	0	28	9422	0	1	0
2835	1	0	4	0	26	7708	0	1	0
2836	1	0	4	0	26	7708	0	1	0
2837	1	0	8	0	26	7708	0	1	0
2839	1	0	12	0	26	7708	0	1	0
2840	1	0	15	0	26	7708	0	1	0
2841	1	0	20	0	28	9422	0	1	0
2842	1	0	5	0	26	7708	0	1	0
2844	1	0	8	0	26	7708	0	1	0
2845	1	0	12	0	26	7708	0	1	0
2846	1	0	15	0	26	7708	0	1	0
2847	1	0	3	0	24	6882	0	1	0
2848	1	0	20	0	28	9422	0	1	0
2849	1	0	5	0	26	7708	0	1	0
2857	1	0	19	0	28	9422	0	1	0
2858	1	0	11	0	28	9422	0	1	0
2859	1	0	8	0	26	7708	0	1	0
2860	1	0	12	0	26	7708	0	1	0
2861	1	0	15	0	26	7708	0	1	0
2862	1	0	20	0	28	9422	0	1	0
2863	1	0	5	0	26	7708	0	1	0
2864	1	0	11	0	28	9422	0	1	0
2865	1	0	8	0	26	7708	0	1	0
2866	1	0	12	0	26	7708	0	1	0
2867	1	0	15	0	26	7708	0	1	0
2868	1	0	20	0	28	9422	0	1	0
2869	1	0	5	0	26	7708	0	1	0
2871	1	0	4	0	26	7708	0	1	0
2874	1	0	3	0	24	6882	0	1	0
2877	1	0	11	0	28	9422	0	1	0
2878	1	0	8	0	26	7708	0	1	0
2879	1	0	12	0	26	7708	0	1	0
2880	1	0	15	0	26	7708	0	1	0
2881	1	0	20	0	28	4587	0	1	0
2881	1	0	4	0	26	3822	0	1	0
2882	1	0	5	0	26	7708	0	1	0
2883	1	0	11	0	28	9422	0	1	0
2884	1	0	8	0	26	7708	0	1	0
2885	1	0	12	0	26	7708	0	1	0
2886	1	0	15	0	26	7708	0	1	0
2887	1	0	20	0	28	9422	0	1	0
2889	1	0	5	0	26	3822	0	1	0
2889	1	0	19	0	28	4587	0	1	0
2891	1	0	14	0	24	6882	0	1	0
2898	1	0	3	0	24	6882	0	1	0
2899	1	0	8	0	26	7708	0	1	0
2900	1	0	12	0	26	7708	0	1	0
2901	1	0	15	0	26	7708	0	1	0
2902	1	0	3	0	24	6882	0	1	0
2903	1	0	20	0	28	9422	0	1	0
2905	1	0	5	0	26	7708	0	1	0
2907	1	0	11	0	28	9422	0	1	0
2912	1	0	5	0	26	7708	0	1	0
2913	1	0	11	0	28	9422	0	1	0
2917	1	0	3	0	24	3422	0	1	0
2917	1	0	4	0	26	3822	0	1	0
2918	1	0	3	0	24	6882	0	1	0
2921	1	0	8	0	26	7708	0	1	0
2922	1	0	12	0	26	7708	0	1	0
2923	1	0	15	0	26	7708	0	1	0
2924	1	0	20	0	28	9422	0	1	0
2925	1	0	5	0	26	7708	0	1	0
2926	1	0	19	0	28	9422	0	1	0
2928	1	0	14	0	24	6882	0	1	0
2929	1	0	3	0	24	6882	0	1	0
2938	1	0	11	0	28	9422	0	1	0
2939	1	0	3	0	24	3422	0	1	0
2939	1	0	8	0	26	3822	0	1	0
2940	1	0	12	0	26	7708	0	1	0
2941	1	0	15	0	26	7708	0	1	0
2942	1	0	20	0	28	9422	0	1	0
2943	1	0	3	0	24	6882	0	1	0
2944	1	0	5	0	26	7708	0	1	0
2945	1	0	11	0	28	9422	0	1	0
2946	1	0	8	0	26	7708	0	1	0
2947	1	0	12	0	26	7708	0	1	0
2948	1	0	15	0	26	7708	0	1	0
2949	1	0	20	0	28	9422	0	1	0
2950	1	0	5	0	26	7708	0	1	0
2953	1	0	3	0	24	6882	0	1	0
2954	1	0	4	0	26	7708	0	1	0
2956	1	0	3	0	24	6882	0	1	0
2957	1	0	19	0	28	9422	0	1	0
2961	1	0	8	0	26	7708	0	1	0
2962	1	0	12	0	26	7708	0	1	0
2963	1	0	15	0	26	7708	0	1	0
2964	1	0	20	0	28	9422	0	1	0
2965	1	0	5	0	26	7708	0	1	0
2966	1	0	11	0	28	4587	0	1	0
2966	1	0	3	0	24	3422	0	1	0
2967	1	0	3	0	24	3422	0	1	0
2967	1	0	8	0	26	3822	0	1	0
2968	1	0	12	0	26	7708	0	1	0
2970	1	0	15	0	26	3822	0	1	0
2970	1	0	3	0	24	3422	0	1	0
2971	1	0	3	0	24	3422	0	1	0
2971	1	0	20	0	28	4587	0	1	0
2980	1	0	3	0	24	6882	0	1	0
2981	1	0	8	0	26	7708	0	1	0
2983	1	0	12	0	26	7708	0	1	0
2984	1	0	15	0	26	3822	0	1	0
2984	1	0	3	0	24	3422	0	1	0
2985	1	0	3	0	24	3422	0	1	0
2985	1	0	20	0	28	4587	0	1	0
2986	1	0	5	0	26	7708	0	1	0
2988	1	0	8	0	26	7708	0	1	0
2989	1	0	12	0	26	7708	0	1	0
2990	1	0	15	0	26	7708	0	1	0
2991	1	0	4	0	26	7708	0	1	0
2992	1	0	20	0	28	9422	0	1	0
2993	1	0	5	0	26	7708	0	1	0
2994	1	0	19	0	28	9422	0	1	0
2996	1	0	11	0	28	9422	0	1	0
2997	1	0	3	0	24	6882	0	1	0
3002	1	0	11	0	28	9422	0	1	0
3003	1	0	8	0	26	7708	0	1	0
3004	1	0	3	0	24	6882	0	1	0
3005	1	0	12	0	26	7708	0	1	0
3007	1	0	15	0	26	7708	0	1	0
3008	1	0	20	0	28	9422	0	1	0
3009	1	0	5	0	26	7708	0	1	0
3011	1	0	3	0	24	6882	0	1	0
3014	1	0	15	0	26	7708	0	1	0
3015	1	0	20	0	28	9422	0	1	0
3016	1	0	5	0	26	7708	0	1	0
3017	1	0	3	0	24	6882	0	1	0
3024	1	0	11	0	28	9422	0	1	0
3025	1	0	9	0	26	2481	0	1	0
3025	1	0	19	0	28	3062	0	1	0
3025	1	0	8	0	26	2481	0	1	0
3027	1	0	12	0	26	7708	0	1	0
3028	1	0	15	0	26	3822	0	1	0
3028	1	0	4	0	26	3822	0	1	0
3029	1	0	20	0	28	4587	0	1	0
3029	1	0	14	0	24	3422	0	1	0
3030	1	0	5	0	26	7708	0	1	0
3031	1	0	11	0	28	9422	0	1	0
3032	1	0	8	0	26	7708	0	1	0
3033	1	0	12	0	26	7708	0	1	0
3034	1	0	3	0	24	6882	0	1	0
3035	1	0	15	0	26	7708	0	1	0
3036	1	0	20	0	28	9422	0	1	0
3037	1	0	5	0	26	7708	0	1	0
3038	1	0	4	0	26	7708	0	1	0
3039	1	0	9	0	26	7708	0	1	0
3049	1	0	8	0	26	7708	0	1	0
3050	1	0	12	0	26	7708	0	1	0
3052	1	0	15	0	26	7708	0	1	0
3053	1	0	9	0	26	7708	0	1	0
3055	1	0	20	0	28	9422	0	1	0
3056	1	0	5	0	26	7708	0	1	0
3057	1	0	11	0	28	9422	0	1	0
3061	1	0	20	0	28	9422	0	1	0
3062	1	0	9	0	26	7708	0	1	0
3063	1	0	9	0	26	3822	0	1	0
3063	1	0	19	0	28	4587	0	1	0
3066	1	0	14	0	24	3422	0	1	0
3066	1	0	9	0	26	3822	0	1	0
3067	1	0	8	0	26	7708	0	1	0
3069	1	0	12	0	26	7708	0	1	0
3070	1	0	15	0	26	7708	0	1	0
3071	1	0	3	0	24	6882	0	1	0
3072	1	0	14	0	24	6882	0	1	0
3073	1	0	20	0	28	9422	0	1	0
3074	1	0	5	0	26	7708	0	1	0
3075	1	0	4	0	26	7708	0	1	0
3079	1	0	15	0	26	7708	0	1	0
3080	1	0	20	0	28	4587	0	1	0
3080	1	0	9	0	26	3822	0	1	0
3081	1	0	5	0	26	7708	0	1	0
3082	1	0	21	0	28	4587	0	1	0
3082	1	0	11	0	28	4587	0	1	0
3085	1	0	15	0	26	7708	0	1	0
3088	1	0	21	0	28	4587	0	1	0
3088	1	0	11	0	28	4587	0	1	0
3089	1	0	8	0	26	7708	0	1	0
3092	1	0	9	0	26	7708	0	1	0
3093	1	0	12	0	26	3822	0	1	0
3093	1	0	19	0	28	4587	0	1	0
3094	1	0	9	0	26	7708	0	1	0
3095	1	0	20	0	28	9422	0	1	0
3096	1	0	5	0	26	7708	0	1	0
3099	1	0	9	0	26	7708	0	1	0
3101	1	0	21	0	28	9422	0	1	0
3102	1	0	15	0	26	3822	0	1	0
3102	1	0	21	0	28	4587	0	1	0
3103	1	0	21	0	28	9422	0	1	0
3105	1	0	11	0	28	9422	0	1	0
3107	1	0	9	0	26	7708	0	1	0
3109	1	0	21	0	28	9422	0	1	0
3110	1	0	15	0	26	7708	0	1	0
3111	1	0	13	0	26	1908	0	1	0
3111	1	0	10	0	28	2292	0	1	0
3111	1	0	17	0	28	2292	0	1	0
3111	1	0	16	0	28	2292	0	1	0
3112	1	0	4	0	26	7708	0	1	0
3114	1	0	8	0	26	7708	0	1	0
3115	1	0	12	0	26	7708	0	1	0
3117	1	0	9	0	26	7708	0	1	0
3119	1	0	21	0	28	9422	0	1	0
3120	1	0	20	0	28	9422	0	1	0
3121	1	0	5	0	26	3822	0	1	0
3121	1	0	9	0	26	3822	0	1	0
3122	1	0	4	0	26	7708	0	1	0
3130	1	0	19	0	28	9422	0	1	0
3132	1	0	15	0	26	7708	0	1	0
3135	1	0	11	0	28	4587	0	1	0
3135	1	0	9	0	26	3822	0	1	0
3136	1	0	8	0	26	7708	0	1	0
3138	1	0	12	0	26	7708	0	1	0
3139	1	0	21	0	28	9422	0	1	0
3142	1	0	20	0	28	9422	0	1	0
3143	1	0	5	0	26	7708	0	1	0
3145	1	0	9	0	26	7708	0	1	0
3148	1	0	13	0	26	1908	0	1	0
3148	1	0	10	0	28	2292	0	1	0
3148	1	0	16	0	28	2292	0	1	0
3148	1	0	9	0	26	1908	0	1	0
3149	1	0	9	0	26	7708	0	1	0
3150	1	0	15	0	26	7708	0	1	0
3158	1	0	21	0	28	4587	0	1	0
3158	1	0	9	0	26	3822	0	1	0
3159	1	0	4	0	26	7708	0	1	0
3160	1	0	21	0	28	9422	0	1	0
3161	1	0	8	0	26	7708	0	1	0
3162	1	0	12	0	26	2481	0	1	0
3162	1	0	9	0	26	2481	0	1	0
3162	1	0	19	0	28	3062	0	1	0
3163	1	0	9	0	26	7708	0	1	0
3168	1	0	15	0	26	7708	0	1	0
3170	1	0	20	0	28	9422	0	1	0
3171	1	0	5	0	26	7708	0	1	0
3172	1	0	9	0	26	7708	0	1	0
3173	1	0	11	0	28	9422	0	1	0
3176	1	0	9	0	26	7708	0	1	0
3182	1	0	21	0	28	9422	0	1	0
3184	1	0	8	0	26	7708	0	1	0
3185	1	0	12	0	26	7708	0	1	0
3186	1	0	15	0	26	7708	0	1	0
3189	1	0	9	0	26	7708	0	1	0
3190	1	0	8	0	26	7708	0	1	0
3191	1	0	12	0	26	7708	0	1	0
3192	1	0	15	0	26	7708	0	1	0
3193	1	0	20	0	28	9422	0	1	0
3194	1	0	5	0	26	7708	0	1	0
3195	1	0	11	0	28	9422	0	1	0
3197	1	0	4	0	26	7708	0	1	0
3199	1	0	19	0	28	9422	0	1	0
3201	1	0	9	0	26	7708	0	1	0
3203	1	0	9	0	26	7708	0	1	0
3205	1	0	21	0	28	9422	0	1	0
3206	1	0	8	0	26	7708	0	1	0
3207	1	0	21	0	28	4587	0	1	0
3207	1	0	4	0	26	3822	0	1	0
3208	1	0	12	0	26	7708	0	1	0
3210	1	0	15	0	26	7708	0	1	0
3211	1	0	21	0	28	9422	0	1	0
3212	1	0	20	0	28	9422	0	1	0
3213	1	0	5	0	26	7708	0	1	0
3217	1	0	9	0	26	7708	0	1	0
3223	1	0	11	0	28	9422	0	1	0
3224	1	0	8	0	26	7708	0	1	0
3225	1	0	21	0	28	9422	0	1	0
3227	1	0	12	0	24	3422	0	1	0
3227	1	0	9	0	26	3822	0	1	0
3228	1	0	15	0	24	6882	0	1	0
3230	1	0	9	0	26	3822	0	1	0
3230	1	0	19	0	28	4587	0	1	0
3234	1	0	12	0	24	6882	0	1	0
3235	1	0	15	0	24	6882	0	1	0
3236	1	0	20	0	28	9422	0	1	0
3237	1	0	5	0	26	7708	0	1	0
3242	1	0	20	0	28	9422	0	1	0
3243	1	0	5	0	26	3822	0	1	0
3243	1	0	4	0	26	3822	0	1	0
3244	1	0	4	0	26	7708	0	1	0
3246	1	0	11	0	28	9422	0	1	0
3247	1	0	8	0	26	7708	0	1	0
3248	1	0	12	0	24	6882	0	1	0
3249	1	0	15	0	24	6882	0	1	0
3252	1	0	11	0	28	9422	0	1	0
3253	1	0	21	0	28	9422	0	1	0
3254	1	0	8	0	26	7708	0	1	0
3255	1	0	12	0	24	6882	0	1	0
3256	1	0	15	0	24	6882	0	1	0
3257	1	0	20	0	28	9422	0	1	0
3258	1	0	9	0	26	7708	0	1	0
3259	1	0	5	0	26	7708	0	1	0
3262	1	0	9	0	26	7708	0	1	0
3266	1	0	5	0	26	7708	0	1	0
3268	1	0	8	0	26	7708	0	1	0
3269	1	0	12	0	24	6882	0	1	0
3270	1	0	15	0	24	6882	0	1	0
3271	1	0	9	0	26	7708	0	1	0
3274	1	0	11	0	28	9422	0	1	0
3275	1	0	8	0	26	7708	0	1	0
3276	1	0	12	0	24	6882	0	1	0
3277	1	0	15	0	24	6882	0	1	0
3278	1	0	20	0	28	9422	0	1	0
3279	1	0	5	0	26	3822	0	1	0
3279	1	0	4	0	26	3822	0	1	0
3280	1	0	11	0	28	9422	0	1	0
3284	1	0	20	0	28	9422	0	1	0
3285	1	0	5	0	26	3822	0	1	0
3285	1	0	9	0	26	3822	0	1	0
3288	1	0	8	0	26	7708	0	1	0
3289	1	0	12	0	24	6882	0	1	0
3290	1	0	15	0	24	6882	0	1	0
3295	1	0	9	0	26	7708	0	1	0
3299	1	0	9	0	26	7708	0	1	0
3300	1	0	20	0	28	9422	0	1	0
3301	1	0	5	0	26	7708	0	1	0
3302	1	0	11	0	28	9422	0	1	0
3306	1	0	20	0	28	9422	0	1	0
3307	1	0	5	0	26	7708	0	1	0
3308	1	0	9	0	26	7708	0	1	0
3309	1	0	11	0	28	9422	0	1	0
3311	1	0	8	0	26	7708	0	1	0
3312	1	0	12	0	24	6882	0	1	0
3314	1	0	15	0	24	6882	0	1	0
3315	1	0	4	0	26	7708	0	1	0
3316	1	0	4	0	26	7708	0	1	0
3317	1	0	8	0	26	7708	0	1	0
3318	1	0	12	0	24	3422	0	1	0
3318	1	0	9	0	26	3822	0	1	0
3319	1	0	15	0	24	6882	0	1	0
3320	1	0	20	0	28	9422	0	1	0
