timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
900,00006,15,15,0,0,2,6,32.249570,111.000000,5,3.089916,53.000000,3,-5.471937,35.000000,6,-5.704778,35.000000,8,-7.479058,31.000000,7,-8.373364,29.000000,4,-10.949415,24.000000,,,,,,
900,00007,15,15,0,0,2,7,13.894682,74.000000,4,11.088127,69.000000,3,4.753518,56.000000,8,4.738632,56.000000,5,-0.979794,44.000000,6,-9.880401,26.000000,7,-15.214064,16.000000,,,,,,
900,00010,15,15,0,0,2,10,12.847456,72.000000,7,11.787142,70.000000,3,0.596080,48.000000,4,-1.836366,43.000000,5,-2.221217,42.000000,8,-2.319591,42.000000,6,-7.180204,32.000000,,,,,,
900,00008,15,15,0,0,2,8,6.651308,60.000000,5,6.308916,59.000000,4,1.298614,49.000000,7,-3.666846,39.000000,3,-13.216953,20.000000,8,-21.236233,4.000000,6,-24.779668,0.000000,,,,,,
900,00013,15,15,0,0,2,13,58.140019,127.000000,3,11.607001,70.000000,4,3.871668,54.000000,8,-1.894523,43.000000,7,-3.553673,39.000000,5,-7.355890,32.000000,6,-16.527178,13.000000,,,,,,
900,00014,15,15,0,0,2,14,13.780561,74.000000,3,3.967534,54.000000,7,3.666877,54.000000,4,-2.192088,42.000000,6,-6.089477,34.000000,8,-8.596030,29.000000,5,-19.111096,8.000000,,,,,,
900,00011,15,15,0,0,2,11,11.726177,70.000000,6,33.233294,113.000000,7,12.918536,72.000000,5,-7.377144,31.000000,4,-13.317103,20.000000,3,-18.954056,8.000000,8,-20.189638,6.000000,,,,,,
900,00015,15,15,0,0,2,15,2.654131,52.000000,7,16.120152,79.000000,8,3.153025,53.000000,6,-7.042325,32.000000,3,-14.014802,18.000000,5,-20.587931,5.000000,4,-29.877150,0.000000,,,,,,
900,00017,15,15,0,0,2,17,2.727823,52.000000,3,32.458832,112.000000,8,5.344840,57.000000,7,-6.132805,34.000000,4,-10.054105,26.000000,5,-18.087250,10.000000,6,-33.212128,0.000000,,,,,,
900,00018,15,15,0,0,2,18,10.127912,67.000000,8,36.618246,120.000000,3,1.127079,49.000000,6,-6.529146,33.000000,4,-10.444343,25.000000,5,-15.141857,16.000000,7,-19.277348,8.000000,,,,,,
900,00019,15,15,0,0,2,19,6.249049,59.000000,8,26.970461,101.000000,3,7.840625,62.000000,4,-3.787892,39.000000,7,-4.573680,37.000000,6,-13.433625,19.000000,5,-14.832471,16.000000,,,,,,
900,00020,15,15,0,0,2,20,-0.769799,45.000000,3,10.300188,67.000000,4,-1.191974,44.000000,7,-3.133005,40.000000,5,-3.308045,40.000000,8,-10.584123,25.000000,6,-22.132593,2.000000,,,,,,
1000,00001,14,14,0,0,2,1,12.551871,72.000000,8,15.743598,78.000000,7,9.636403,66.000000,3,2.183901,51.000000,5,-7.931934,30.000000,6,-16.769430,13.000000,4,-21.235931,4.000000,,,,,,
1000,00004,14,14,0,0,2,4,18.002736,83.000000,5,6.313373,59.000000,4,-0.752488,45.000000,6,-3.510379,39.000000,8,-5.597485,35.000000,7,-10.237994,26.000000,3,-18.496032,9.000000,,,,,,
1000,00002,14,14,0,0,2,2,7.400082,61.000000,4,10.345682,67.000000,5,4.212573,55.000000,8,-2.659115,41.000000,3,-3.445283,39.000000,6,-7.113158,32.000000,7,-13.128605,20.000000,,,,,,
1000,00006,14,14,0,0,2,6,29.464416,106.000000,5,6.021522,59.000000,7,4.192096,55.000000,3,1.746327,50.000000,8,-4.483999,37.000000,6,-9.636455,27.000000,4,-15.586155,15.000000,,,,,,
1000,00007,14,14,0,0,2,7,13.017516,73.000000,4,15.783229,78.000000,8,3.041234,52.000000,3,-0.692477,45.000000,5,-3.145002,40.000000,6,-13.090943,20.000000,7,-20.487811,5.000000,,,,,,
1000,00010,14,14,0,0,2,10,11.945096,70.000000,8,9.196575,65.000000,5,3.268688,53.000000,4,1.908236,50.000000,3,-1.038496,44.000000,7,-3.753353,39.000000,6,-7.019034,32.000000,,,,,,
1000,00013,14,14,0,0,2,13,56.679539,127.000000,3,7.954524,62.000000,8,5.322635,57.000000,7,0.577476,48.000000,6,-3.829583,39.000000,4,-6.445433,33.000000,5,-8.275217,30.000000,,,,,,
1000,00014,14,14,0,0,2,14,13.194839,73.000000,3,15.750222,78.000000,7,4.093234,55.000000,8,0.562031,47.000000,4,-6.363677,34.000000,6,-7.758848,31.000000,5,-14.705345,17.000000,,,,,,
1000,00011,14,14,0,0,2,11,6.869378,60.000000,6,20.430227,88.000000,7,3.408409,53.000000,5,-0.011427,46.000000,4,-3.645025,39.000000,8,-18.278458,10.000000,3,-19.475673,7.000000,,,,,,
1000,00017,14,14,0,0,2,17,4.287128,55.000000,3,24.737770,96.000000,8,2.192209,51.000000,4,-5.651202,35.000000,5,-6.458879,33.000000,7,-10.116623,26.000000,6,-31.917521,0.000000,,,,,,
1000,00018,14,14,0,0,2,18,8.220507,63.000000,8,41.369648,127.000000,3,0.924557,48.000000,6,-4.292583,38.000000,4,-9.402915,27.000000,7,-10.007914,26.000000,5,-10.878854,24.000000,,,,,,
1000,00019,14,14,0,0,2,19,8.105803,63.000000,8,19.499645,86.000000,4,0.244160,47.000000,3,-3.874489,39.000000,7,-4.294085,38.000000,6,-13.061815,20.000000,5,-14.066902,18.000000,,,,,,
1000,00005,14,14,0,0,2,5,1.701155,50.000000,4,13.308276,73.000000,3,12.421713,71.000000,8,7.869367,62.000000,7,-3.261669,40.000000,6,-4.893765,36.000000,5,-11.081863,24.000000,,,,,,
